seconcilio,calc,p_actor,calc_x_pactor,time_hr,d_anioC2,d_anioC3,d_anioC4,d_anioC5,d_anioC6,d_anioC7,d_num2,d_num3,d_junta2,d_junta3,d_junta4,d_junta5,phase,cluster_v
1,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1554
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,803
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1555
0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,808
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,811
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,812
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,5,0,0,0,0,0,1,0,1,1,0,0,0,2,1555
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,817
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,819
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,822
1,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,823
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,827
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,829
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,1,832
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,834
0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,835
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,837
1,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,838
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
1,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,845
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,848
0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,851
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,854
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,855
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1555
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,863
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,865
0,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,868
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,871
0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,874
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,885
1,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,0,0,7,0,0,0,0,1,0,1,0,1,0,0,0,1,891
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,894
1,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,896
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,0,0,7,0,1,0,0,0,0,0,1,1,0,0,0,1,900
0,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,903
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,905
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,910
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,913
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1556
0,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,916
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,921
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,925
1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,929
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,930
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,1,1,7,0,0,0,1,0,0,0,0,1,0,0,0,1,933
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
1,1,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,935
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,944
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,945
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,947
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,948
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,952
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,955
0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,957
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,961
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,964
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1557
1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,1558
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,973
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,977
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,979
0,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,981
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,1,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,986
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,988
0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,1,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,1,991
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,992
0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,1,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,1,995
0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,0,2,1558
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,998
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1002
0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1004
0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1007
0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1009
0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1558
1,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1020
0,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1022
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1025
0,1,1,1,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1027
0,1,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1030
0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1031
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1034
0,0,1,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1037
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1039
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1041
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1042
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1044
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1046
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1048
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1054
1,1,1,1,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1056
1,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1059
0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1061
0,1,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,1062
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1066
0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1073
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1074
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1075
0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1084
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
1,1,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1093
0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,1097
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1100
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1106
0,0,0,0,7,0,0,0,0,1,0,1,0,1,0,0,0,1,1107
0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1109
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1114
0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1117
0,1,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,1,1119
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1127
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1559
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1130
0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,1135
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1141
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1147
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1149
0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1151
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1153
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1157
1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1168
0,1,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1170
0,1,1,1,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1171
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
1,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1560
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1179
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1181
0,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1183
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1184
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,1562
0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1187
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1189
0,0,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1193
0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1195
0,1,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,2,1561
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1198
0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1200
1,1,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1204
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1207
0,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1211
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,1215
0,1,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1216
1,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1561
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1220
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1225
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1226
0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
1,0,1,0,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1228
0,0,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,1,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1231
1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,1233
1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1235
0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1236
0,1,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,1,1237
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1238
0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1239
0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1242
0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,2,1562
0,0,0,0,7,0,0,0,0,0,1,0,1,1,0,0,0,2,1562
0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,1,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,1,1251
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1252
0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1253
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1255
1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1259
0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,1260
0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1262
0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1263
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1265
0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
1,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,1,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,1268
0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,1,0,0,5,0,0,0,0,0,1,1,0,1,0,0,0,2,1563
1,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1276
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1277
0,1,1,1,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1282
0,1,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,2,1563
0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1289
0,1,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,1,1292
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1295
0,1,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1296
0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1301
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1304
0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1307
0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1310
0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1316
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1317
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1318
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1322
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1323
0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,1327
0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1332
0,1,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,1,1337
0,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,1339
0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,1340
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1343
0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1345
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1351
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1358
0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1359
0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1364
0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1365
0,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1368
0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,1375
0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1391
0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1405
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1408
0,1,1,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1417
0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1418
0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1420
0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1427
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1433
0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1436
1,1,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1438
0,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1440
0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1442
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,2,1564
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1564
1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1565
0,1,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,2,1566
0,1,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
1,1,1,1,7,0,0,0,0,0,1,0,0,0,1,0,0,2,1566
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,1,0,0,7,0,0,0,0,0,1,0,1,0,1,0,0,2,1566
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1567
